Wurtzite ZnO (type1=Zn q=+2, type2=O q=-2)
3318 2 -2.0000 11.373250 8.442449 74.885636
3319 2 -2.0000 11.373250 6.566349 77.489086
3320 2 -2.0000 9.748500 9.380498 77.489086
3321 1 2.0000 9.748500 5.628299 78.103500
3322 1 2.0000 11.373250 8.442449 78.103500
3323 1 2.0000 11.373250 6.566349 80.706950
3324 1 2.0000 9.748500 9.380498 80.706950
3325 2 -2.0000 9.748500 5.628299 80.092536
3326 2 -2.0000 11.373250 8.442449 80.092536
3327 2 -2.0000 11.373250 6.566349 82.695986
3328 2 -2.0000 9.748500 9.380498 82.695986
3329 1 2.0000 9.748500 5.628299 83.310400
3330 1 2.0000 11.373250 8.442449 83.310400
3331 1 2.0000 11.373250 6.566349 85.913850
3332 1 2.0000 9.748500 9.380498 85.913850
3333 2 -2.0000 9.748500 5.628299 85.299436
3334 2 -2.0000 11.373250 8.442449 85.299436
3335 2 -2.0000 11.373250 6.566349 87.902886
3336 2 -2.0000 9.748500 9.380498 87.902886
3337 1 2.0000 9.748500 5.628299 88.517300
3338 1 2.0000 11.373250 8.442449 88.517300
3339 1 2.0000 11.373250 6.566349 91.120750
3340 1 2.0000 9.748500 9.380498 91.120750
3341 2 -2.0000 9.748500 5.628299 90.506336
3342 2 -2.0000 11.373250 8.442449 90.506336
3343 2 -2.0000 11.373250 6.566349 93.109786
3344 2 -2.0000 9.748500 9.380498 93.109786
3345 1 2.0000 9.748500 5.628299 93.724200
3346 1 2.0000 11.373250 8.442449 93.724200
3347 1 2.0000 11.373250 6.566349 96.327650
3348 1 2.0000 9.748500 9.380498 96.327650
3349 2 -2.0000 9.748500 5.628299 95.713236
3350 2 -2.0000 11.373250 8.442449 95.713236
3351 2 -2.0000 11.373250 6.566349 98.316686
3352 2 -2.0000 9.748500 9.380498 98.316686
3353 1 2.0000 9.748500 5.628299 98.931100
3354 1 2.0000 11.373250 8.442449 98.931100
3355 1 2.0000 11.373250 6.566349 101.534550
3356 1 2.0000 9.748500 9.380498 101.534550
3357 2 -2.0000 9.748500 5.628299 100.920136
3358 2 -2.0000 11.373250 8.442449 100.920136
3359 2 -2.0000 11.373250 6.566349 103.523586
3360 2 -2.0000 9.748500 9.380498 103.523586
3361 1 2.0000 9.748500 5.628299 104.138000
3362 1 2.0000 11.373250 8.442449 104.138000
3363 1 2.0000 11.373250 6.566349 106.741450
3364 1 2.0000 9.748500 9.380498 106.741450
3365 2 -2.0000 9.748500 5.628299 106.127036
3366 2 -2.0000 11.373250 8.442449 106.127036
3367 2 -2.0000 11.373250 6.566349 108.730486
3368 2 -2.0000 9.748500 9.380498 108.730486
3369 1 2.0000 9.748500 5.628299 109.344900
3370 1 2.0000 11.373250 8.442449 109.344900
3371 1 2.0000 11.373250 6.566349 111.948350
3372 1 2.0000 9.748500 9.380498 111.948350
3373 2 -2.0000 9.748500 5.628299 111.333936
3374 2 -2.0000 11.373250 8.442449 111.333936
3375 2 -2.0000 11.373250 6.566349 113.937386
3376 2 -2.0000 9.748500 9.380498 113.937386
3377 1 2.0000 9.748500 5.628299 114.551800
3378 1 2.0000 11.373250 8.442449 114.551800
3379 1 2.0000 11.373250 6.566349 117.155250
3380 1 2.0000 9.748500 9.380498 117.155250
3381 2 -2.0000 9.748500 5.628299 116.540836
3382 2 -2.0000 11.373250 8.442449 116.540836
3383 2 -2.0000 11.373250 6.566349 119.144286
3384 2 -2.0000 9.748500 9.380498 119.144286
3385 1 2.0000 9.748500 5.628299 119.758700
3386 1 2.0000 11.373250 8.442449 119.758700
3387 1 2.0000 11.373250 6.566349 122.362150
3388 1 2.0000 9.748500 9.380498 122.362150
3389 2 -2.0000 9.748500 5.628299 121.747736
3390 2 -2.0000 11.373250 8.442449 121.747736
3391 2 -2.0000 11.373250 6.566349 124.351186
3392 2 -2.0000 9.748500 9.380498 124.351186
3393 1 2.0000 9.748500 5.628299 124.965600
3394 1 2.0000 11.373250 8.442449 124.965600
3395 1 2.0000 11.373250 6.566349 127.569050
3396 1 2.0000 9.748500 9.380498 127.569050
3397 2 -2.0000 9.748500 5.628299 126.954636
3398 2 -2.0000 11.373250 8.442449 126.954636
3399 2 -2.0000 11.373250 6.566349 129.558086
3400 2 -2.0000 9.748500 9.380498 129.558086
3401 1 2.0000 9.748500 5.628299 130.172500
3402 1 2.0000 11.373250 8.442449 130.172500
3403 1 2.0000 11.373250 6.566349 132.775950
3404 1 2.0000 9.748500 9.380498 132.775950
3405 2 -2.0000 9.748500 5.628299 132.161536
3406 2 -2.0000 11.373250 8.442449 132.161536
3407 2 -2.0000 11.373250 6.566349 134.764986
3408 2 -2.0000 9.748500 9.380498 134.764986
3409 1 2.0000 9.748500 5.628299 135.379400
3410 1 2.0000 11.373250 8.442449 135.379400
3411 1 2.0000 11.373250 6.566349 137.982850
3412 1 2.0000 9.748500 9.380498 137.982850
3413 2 -2.0000 9.748500 5.628299 137.368436
3414 2 -2.0000 11.373250 8.442449 137.368436
3415 2 -2.0000 11.373250 6.566349 139.971886
3416 2 -2.0000 9.748500 9.380498 139.971886
3417 1 2.0000 9.748500 5.628299 140.586300
3418 1 2.0000 11.373250 8.442449 140.586300
3419 1 2.0000 11.373250 6.566349 143.189750
3420 1 2.0000 9.748500 9.380498 143.189750
3421 2 -2.0000 9.748500 5.628299 142.575336
3422 2 -2.0000 11.373250 8.442449 142.575336
3423 2 -2.0000 11.373250 6.566349 145.178786
3424 2 -2.0000 9.748500 9.380498 145.178786
3425 1 2.0000 9.748500 5.628299 145.793200
3426 1 2.0000 11.373250 8.442449 145.793200
3427 1 2.0000 11.373250 6.566349 148.396650
3428 1 2.0000 9.748500 9.380498 148.396650
3429 2 -2.0000 9.748500 5.628299 147.782236
3430 2 -2.0000 11.373250 8.442449 147.782236
3431 2 -2.0000 11.373250 6.566349 150.385686
3432 2 -2.0000 9.748500 9.380498 150.385686
3433 1 2.0000 9.748500 5.628299 151.000100
3434 1 2.0000 11.373250 8.442449 151.000100
3435 1 2.0000 11.373250 6.566349 153.603550
3436 1 2.0000 9.748500 9.380498 153.603550
3437 2 -2.0000 9.748500 5.628299 152.989136
3438 2 -2.0000 11.373250 8.442449 152.989136
3439 2 -2.0000 11.373250 6.566349 155.592586
3440 2 -2.0000 9.748500 9.380498 155.592586
3441 1 2.0000 9.748500 5.628299 156.207000
3442 1 2.0000 11.373250 8.442449 156.207000
3443 1 2.0000 11.373250 6.566349 158.810450
3444 1 2.0000 9.748500 9.380498 158.810450
3445 2 -2.0000 9.748500 5.628299 158.196036
3446 2 -2.0000 11.373250 8.442449 158.196036
3447 2 -2.0000 11.373250 6.566349 160.799486
3448 2 -2.0000 9.748500 9.380498 160.799486
3449 1 2.0000 9.748500 5.628299 161.413900
3450 1 2.0000 11.373250 8.442449 161.413900
3451 1 2.0000 11.373250 6.566349 164.017350
3452 1 2.0000 9.748500 9.380498 164.017350
3453 2 -2.0000 9.748500 5.628299 163.402936
3454 2 -2.0000 11.373250 8.442449 163.402936
3455 2 -2.0000 11.373250 6.566349 166.006386
3456 2 -2.0000 9.748500 9.380498 166.006386
3457 1 2.0000 9.748500 5.628299 166.620800
3458 1 2.0000 11.373250 8.442449 166.620800
3459 1 2.0000 11.373250 6.566349 169.224250
3460 1 2.0000 9.748500 9.380498 169.224250
3461 2 -2.0000 9.748500 5.628299 168.609836
3462 2 -2.0000 11.373250 8.442449 168.609836
3463 2 -2.0000 11.373250 6.566349 171.213286
3464 2 -2.0000 9.748500 9.380498 171.213286
3465 1 2.0000 9.748500 5.628299 171.827700
3466 1 2.0000 11.373250 8.442449 171.827700
3467 1 2.0000 11.373250 6.566349 174.431150
3468 1 2.0000 9.748500 9.380498 174.431150
3469 2 -2.0000 9.748500 5.628299 173.816736
3470 2 -2.0000 11.373250 8.442449 173.816736
3471 2 -2.0000 11.373250 6.566349 176.420186
3472 2 -2.0000 9.748500 9.380498 176.420186
3473 1 2.0000 9.748500 5.628299 177.034600
3474 1 2.0000 11.373250 8.442449 177.034600
3475 1 2.0000 11.373250 6.566349 179.638050
3476 1 2.0000 9.748500 9.380498 179.638050
3477 2 -2.0000 9.748500 5.628299 179.023636
3478 2 -2.0000 11.373250 8.442449 179.023636
3479 2 -2.0000 11.373250 6.566349 181.627086
3480 2 -2.0000 9.748500 9.380498 181.627086
3481 1 2.0000 9.748500 5.628299 182.241500
3482 1 2.0000 11.373250 8.442449 182.241500
3483 1 2.0000 11.373250 6.566349 184.844950
3484 1 2.0000 9.748500 9.380498 184.844950
3485 2 -2.0000 9.748500 5.628299 184.230536
3486 2 -2.0000 11.373250 8.442449 184.230536
3487 2 -2.0000 11.373250 6.566349 186.833986
3488 2 -2.0000 9.748500 9.380498 186.833986
3489 1 2.0000 9.748500 5.628299 187.448400
3490 1 2.0000 11.373250 8.442449 187.448400
3491 1 2.0000 11.373250 6.566349 190.051850
3492 1 2.0000 9.748500 9.380498 190.051850
3493 2 -2.0000 9.748500 5.628299 189.437436
3494 2 -2.0000 11.373250 8.442449 189.437436
3495 2 -2.0000 11.373250 6.566349 192.040886
3496 2 -2.0000 9.748500 9.380498 192.040886
3497 1 2.0000 9.748500 5.628299 192.655300
3498 1 2.0000 11.373250 8.442449 192.655300
3499 1 2.0000 11.373250 6.566349 195.258750
3500 1 2.0000 9.748500 9.380498 195.258750
3501 2 -2.0000 9.748500 5.628299 194.644336
3502 2 -2.0000 11.373250 8.442449 194.644336
3503 2 -2.0000 11.373250 6.566349 197.247786
3504 2 -2.0000 9.748500 9.380498 197.247786
3505 1 2.0000 9.748500 5.628299 197.862200
3506 1 2.0000 11.373250 8.442449 197.862200
3507 1 2.0000 11.373250 6.566349 200.465650
3508 1 2.0000 9.748500 9.380498 200.465650
3509 2 -2.0000 9.748500 5.628299 199.851236
3510 2 -2.0000 11.373250 8.442449 199.851236
3511 2 -2.0000 11.373250 6.566349 202.454686
3512 2 -2.0000 9.748500 9.380498 202.454686
3513 1 2.0000 9.748500 5.628299 203.069100
3514 1 2.0000 11.373250 8.442449 203.069100
3515 1 2.0000 11.373250 6.566349 205.672550
3516 1 2.0000 9.748500 9.380498 205.672550
3517 2 -2.0000 9.748500 5.628299 205.058136
3518 2 -2.0000 11.373250 8.442449 205.058136
3519 2 -2.0000 11.373250 6.566349 207.661586
3520 2 -2.0000 9.748500 9.380498 207.661586
3521 1 2.0000 9.748500 11.256598 0.000000
3522 1 2.0000 11.373250 14.070748 0.000000
3523 1 2.0000 11.373250 12.194648 2.603450
3524 1 2.0000 9.748500 15.008798 2.603450
3525 2 -2.0000 9.748500 11.256598 1.989036
3526 2 -2.0000 11.373250 14.070748 1.989036
3527 2 -2.0000 11.373250 12.194648 4.592486
3528 2 -2.0000 9.748500 15.008798 4.592486
3529 1 2.0000 9.748500 11.256598 5.206900
3530 1 2.0000 11.373250 14.070748 5.206900
3531 1 2.0000 11.373250 12.194648 7.810350
3532 1 2.0000 9.748500 15.008798 7.810350
3533 2 -2.0000 9.748500 11.256598 7.195936
3534 2 -2.0000 11.373250 14.070748 7.195936
3535 2 -2.0000 11.373250 12.194648 9.799386
3536 2 -2.0000 9.748500 15.008798 9.799386
3537 1 2.0000 9.748500 11.256598 10.413800
3538 1 2.0000 11.373250 14.070748 10.413800
3539 1 2.0000 11.373250 12.194648 13.017250
3540 1 2.0000 9.748500 15.008798 13.017250
3541 2 -2.0000 9.748500 11.256598 12.402836
3542 2 -2.0000 11.373250 14.070748 12.402836
3543 2 -2.0000 11.373250 12.194648 15.006286
3544 2 -2.0000 9.748500 15.008798 15.006286
3545 1 2.0000 9.748500 11.256598 15.620700
3546 1 2.0000 11.373250 14.070748 15.620700
3547 1 2.0000 11.373250 12.194648 18.224150
3548 1 2.0000 9.748500 15.008798 18.224150
3549 2 -2.0000 9.748500 11.256598 17.609736
3550 2 -2.0000 11.373250 14.070748 17.609736
3551 2 -2.0000 11.373250 12.194648 20.213186
3552 2 -2.0000 9.748500 15.008798 20.213186
3553 1 2.0000 9.748500 11.256598 20.827600
3554 1 2.0000 11.373250 14.070748 20.827600
3555 1 2.0000 11.373250 12.194648 23.431050
3556 1 2.0000 9.748500 15.008798 23.431050
3557 2 -2.0000 9.748500 11.256598 22.816636
3558 2 -2.0000 11.373250 14.070748 22.816636
3559 2 -2.0000 11.373250 12.194648 25.420086
3560 2 -2.0000 9.748500 15.008798 25.420086
3561 1 2.0000 9.748500 11.256598 26.034500
3562 1 2.0000 11.373250 14.070748 26.034500
3563 1 2.0000 11.373250 12.194648 28.637950
3564 1 2.0000 9.748500 15.008798 28.637950
3565 2 -2.0000 9.748500 11.256598 28.023536
3566 2 -2.0000 11.373250 14.070748 28.023536
3567 2 -2.0000 11.373250 12.194648 30.626986
3568 2 -2.0000 9.748500 15.008798 30.626986
3569 1 2.0000 9.748500 11.256598 31.241400
3570 1 2.0000 11.373250 14.070748 31.241400
3571 1 2.0000 11.373250 12.194648 33.844850
3572 1 2.0000 9.748500 15.008798 33.844850
3573 2 -2.0000 9.748500 11.256598 33.230436
3574 2 -2.0000 11.373250 14.070748 33.230436
3575 2 -2.0000 11.373250 12.194648 35.833886
3576 2 -2.0000 9.748500 15.008798 35.833886
3577 1 2.0000 9.748500 11.256598 36.448300
3578 1 2.0000 11.373250 14.070748 36.448300
3579 1 2.0000 11.373250 12.194648 39.051750
3580 1 2.0000 9.748500 15.008798 39.051750
3581 2 -2.0000 9.748500 11.256598 38.437336
3582 2 -2.0000 11.373250 14.070748 38.437336
3583 2 -2.0000 11.373250 12.194648 41.040786
3584 2 -2.0000 9.748500 15.008798 41.040786
3585 1 2.0000 9.748500 11.256598 41.655200
3586 1 2.0000 11.373250 14.070748 41.655200
3587 1 2.0000 11.373250 12.194648 44.258650
3588 1 2.0000 9.748500 15.008798 44.258650
3589 2 -2.0000 9.748500 11.256598 43.644236
3590 2 -2.0000 11.373250 14.070748 43.644236
3591 2 -2.0000 11.373250 12.194648 46.247686
3592 2 -2.0000 9.748500 15.008798 46.247686
3593 1 2.0000 9.748500 11.256598 46.862100
3594 1 2.0000 11.373250 14.070748 46.862100
3595 1 2.0000 11.373250 12.194648 49.465550
3596 1 2.0000 9.748500 15.008798 49.465550
3597 2 -2.0000 9.748500 11.256598 48.851136
3598 2 -2.0000 11.373250 14.070748 48.851136
3599 2 -2.0000 11.373250 12.194648 51.454586
3600 2 -2.0000 9.748500 15.008798 51.454586
3601 1 2.0000 9.748500 11.256598 52.069000
3602 1 2.0000 11.373250 14.070748 52.069000
3603 1 2.0000 11.373250 12.194648 54.672450
3604 1 2.0000 9.748500 15.008798 54.672450
3605 2 -2.0000 9.748500 11.256598 54.058036
3606 2 -2.0000 11.373250 14.070748 54.058036
3607 2 -2.0000 11.373250 12.194648 56.661486
3608 2 -2.0000 9.748500 15.008798 56.661486
3609 1 2.0000 9.748500 11.256598 57.275900
3610 1 2.0000 11.373250 14.070748 57.275900
3611 1 2.0000 11.373250 12.194648 59.879350
3612 1 2.0000 9.748500 15.008798 59.879350
3613 2 -2.0000 9.748500 11.256598 59.264936
3614 2 -2.0000 11.373250 14.070748 59.264936
3615 2 -2.0000 11.373250 12.194648 61.868386
3616 2 -2.0000 9.748500 15.008798 61.868386
3617 1 2.0000 9.748500 11.256598 62.482800
3618 1 2.0000 11.373250 14.070748 62.482800
3619 1 2.0000 11.373250 12.194648 65.086250
3620 1 2.0000 9.748500 15.008798 65.086250
3621 2 -2.0000 9.748500 11.256598 64.471836
3622 2 -2.0000 11.373250 14.070748 64.471836
3623 2 -2.0000 11.373250 12.194648 67.075286
3624 2 -2.0000 9.748500 15.008798 67.075286
3625 1 2.0000 9.748500 11.256598 67.689700
3626 1 2.0000 11.373250 14.070748 67.689700
3627 1 2.0000 11.373250 12.194648 70.293150
3628 1 2.0000 9.748500 15.008798 70.293150
3629 2 -2.0000 9.748500 11.256598 69.678736
3630 2 -2.0000 11.373250 14.070748 69.678736
3631 2 -2.0000 11.373250 12.194648 72.282186
3632 2 -2.0000 9.748500 15.008798 72.282186
3633 1 2.0000 9.748500 11.256598 72.896600
3634 1 2.0000 11.373250 14.070748 72.896600
3635 1 2.0000 11.373250 12.194648 75.500050
3636 1 2.0000 9.748500 15.008798 75.500050
3637 2 -2.0000 9.748500 11.256598 74.885636
3638 2 -2.0000 11.373250 14.070748 74.885636
3639 2 -2.0000 11.373250 12.194648 77.489086
3640 2 -2.0000 9.748500 15.008798 77.489086
3641 1 2.0000 9.748500 11.256598 78.103500
3642 1 2.0000 11.373250 14.070748 78.103500
3643 1 2.0000 11.373250 12.194648 80.706950
3644 1 2.0000 9.748500 15.008798 80.706950
3645 2 -2.0000 9.748500 11.256598 80.092536
3646 2 -2.0000 11.373250 14.070748 80.092536
3647 2 -2.0000 11.373250 12.194648 82.695986
3648 2 -2.0000 9.748500 15.008798 82.695986
3649 1 2.0000 9.748500 11.256598 83.310400
3650 1 2.0000 11.373250 14.070748 83.310400
3651 1 2.0000 11.373250 12.194648 85.913850
3652 1 2.0000 9.748500 15.008798 85.913850
3653 2 -2.0000 9.748500 11.256598 85.299436
3654 2 -2.0000 11.373250 14.070748 85.299436
3655 2 -2.0000 11.373250 12.194648 87.902886
3656 2 -2.0000 9.748500 15.008798 87.902886
3657 1 2.0000 9.748500 11.256598 88.517300
3658 1 2.0000 11.373250 14.070748 88.517300
3659 1 2.0000 11.373250 12.194648 91.120750
3660 1 2.0000 9.748500 15.008798 91.120750
3661 2 -2.0000 9.748500 11.256598 90.506336
3662 2 -2.0000 11.373250 14.070748 90.506336
3663 2 -2.0000 11.373250 12.194648 93.109786
3664 2 -2.0000 9.748500 15.008798 93.109786
3665 1 2.0000 9.748500 11.256598 93.724200
3666 1 2.0000 11.373250 14.070748 93.724200
3667 1 2.0000 11.373250 12.194648 96.327650
3668 1 2.0000 9.748500 15.008798 96.327650
3669 2 -2.0000 9.748500 11.256598 95.713236
3670 2 -2.0000 11.373250 14.070748 95.713236
3671 2 -2.0000 11.373250 12.194648 98.316686
3672 2 -2.0000 9.748500 15.008798 98.316686
3673 1 2.0000 9.748500 11.256598 98.931100
3674 1 2.0000 11.373250 14.070748 98.931100
3675 1 2.0000 11.373250 12.194648 101.534550
3676 1 2.0000 9.748500 15.008798 101.534550
3677 2 -2.0000 9.748500 11.256598 100.920136
3678 2 -2.0000 11.373250 14.070748 100.920136
3679 2 -2.0000 11.373250 12.194648 103.523586
3680 2 -2.0000 9.748500 15.008798 103.523586
3681 1 2.0000 9.748500 11.256598 104.138000
3682 1 2.0000 11.373250 14.070748 104.138000
3683 1 2.0000 11.373250 12.194648 106.741450
3684 1 2.0000 9.748500 15.008798 106.741450
3685 2 -2.0000 9.748500 11.256598 106.127036
3686 2 -2.0000 11.373250 14.070748 106.127036
3687 2 -2.0000 11.373250 12.194648 108.730486
3688 2 -2.0000 9.748500 15.008798 108.730486
3689 1 2.0000 9.748500 11.256598 109.344900
3690 1 2.0000 11.373250 14.070748 109.344900
3691 1 2.0000 11.373250 12.194648 111.948350
3692 1 2.0000 9.748500 15.008798 111.948350
3693 2 -2.0000 9.748500 11.256598 111.333936
3694 2 -2.0000 11.373250 14.070748 111.333936
3695 2 -2.0000 11.373250 12.194648 113.937386
3696 2 -2.0000 9.748500 15.008798 113.937386
3697 1 2.0000 9.748500 11.256598 114.551800
3698 1 2.0000 11.373250 14.070748 114.551800
3699 1 2.0000 11.373250 12.194648 117.155250
3700 1 2.0000 9.748500 15.008798 117.155250
3701 2 -2.0000 9.748500 11.256598 116.540836
3702 2 -2.0000 11.373250 14.070748 116.540836
3703 2 -2.0000 11.373250 12.194648 119.144286
3704 2 -2.0000 9.748500 15.008798 119.144286
3705 1 2.0000 9.748500 11.256598 119.758700
3706 1 2.0000 11.373250 14.070748 119.758700
3707 1 2.0000 11.373250 12.194648 122.362150
3708 1 2.0000 9.748500 15.008798 122.362150
3709 2 -2.0000 9.748500 11.256598 121.747736
3710 2 -2.0000 11.373250 14.070748 121.747736
3711 2 -2.0000 11.373250 12.194648 124.351186
3712 2 -2.0000 9.748500 15.008798 124.351186
3713 1 2.0000 9.748500 11.256598 124.965600
3714 1 2.0000 11.373250 14.070748 124.965600
3715 1 2.0000 11.373250 12.194648 127.569050
3716 1 2.0000 9.748500 15.008798 127.569050
3717 2 -2.0000 9.748500 11.256598 126.954636
3718 2 -2.0000 11.373250 14.070748 126.954636
3719 2 -2.0000 11.373250 12.194648 129.558086
3720 2 -2.0000 9.748500 15.008798 129.558086
3721 1 2.0000 9.748500 11.256598 130.172500
3722 1 2.0000 11.373250 14.070748 130.172500
3723 1 2.0000 11.373250 12.194648 132.775950
3724 1 2.0000 9.748500 15.008798 132.775950
3725 2 -2.0000 9.748500 11.256598 132.161536
3726 2 -2.0000 11.373250 14.070748 132.161536
3727 2 -2.0000 11.373250 12.194648 134.764986
3728 2 -2.0000 9.748500 15.008798 134.764986
3729 1 2.0000 9.748500 11.256598 135.379400
3730 1 2.0000 11.373250 14.070748 135.379400
3731 1 2.0000 11.373250 12.194648 137.982850
3732 1 2.0000 9.748500 15.008798 137.982850
3733 2 -2.0000 9.748500 11.256598 137.368436
3734 2 -2.0000 11.373250 14.070748 137.368436
3735 2 -2.0000 11.373250 12.194648 139.971886
3736 2 -2.0000 9.748500 15.008798 139.971886
3737 1 2.0000 9.748500 11.256598 140.586300
3738 1 2.0000 11.373250 14.070748 140.586300
3739 1 2.0000 11.373250 12.194648 143.189750
3740 1 2.0000 9.748500 15.008798 143.189750
3741 2 -2.0000 9.748500 11.256598 142.575336
3742 2 -2.0000 11.373250 14.070748 142.575336
3743 2 -2.0000 11.373250 12.194648 145.178786
3744 2 -2.0000 9.748500 15.008798 145.178786
3745 1 2.0000 9.748500 11.256598 145.793200
3746 1 2.0000 11.373250 14.070748 145.793200
3747 1 2.0000 11.373250 12.194648 148.396650
3748 1 2.0000 9.748500 15.008798 148.396650
3749 2 -2.0000 9.748500 11.256598 147.782236
3750 2 -2.0000 11.373250 14.070748 147.782236
3751 2 -2.0000 11.373250 12.194648 150.385686
3752 2 -2.0000 9.748500 15.008798 150.385686
3753 1 2.0000 9.748500 11.256598 151.000100
3754 1 2.0000 11.373250 14.070748 151.000100
3755 1 2.0000 11.373250 12.194648 153.603550
3756 1 2.0000 9.748500 15.008798 153.603550
3757 2 -2.0000 9.748500 11.256598 152.989136
3758 2 -2.0000 11.373250 14.070748 152.989136
3759 2 -2.0000 11.373250 12.194648 155.592586
3760 2 -2.0000 9.748500 15.008798 155.592586
3761 1 2.0000 9.748500 11.256598 156.207000
3762 1 2.0000 11.373250 14.070748 156.207000
3763 1 2.0000 11.373250 12.194648 158.810450
3764 1 2.0000 9.748500 15.008798 158.810450
3765 2 -2.0000 9.748500 11.256598 158.196036
3766 2 -2.0000 11.373250 14.070748 158.196036
3767 2 -2.0000 11.373250 12.194648 160.799486
3768 2 -2.0000 9.748500 15.008798 160.799486
3769 1 2.0000 9.748500 11.256598 161.413900
3770 1 2.0000 11.373250 14.070748 161.413900
3771 1 2.0000 11.373250 12.194648 164.017350
3772 1 2.0000 9.748500 15.008798 164.017350
3773 2 -2.0000 9.748500 11.256598 163.402936
3774 2 -2.0000 11.373250 14.070748 163.402936
3775 2 -2.0000 11.373250 12.194648 166.006386
3776 2 -2.0000 9.748500 15.008798 166.006386
3777 1 2.0000 9.748500 11.256598 166.620800
3778 1 2.0000 11.373250 14.070748 166.620800
3779 1 2.0000 11.373250 12.194648 169.224250
3780 1 2.0000 9.748500 15.008798 169.224250
3781 2 -2.0000 9.748500 11.256598 168.609836
3782 2 -2.0000 11.373250 14.070748 168.609836
3783 2 -2.0000 11.373250 12.194648 171.213286
3784 2 -2.0000 9.748500 15.008798 171.213286
3785 1 2.0000 9.748500 11.256598 171.827700
3786 1 2.0000 11.373250 14.070748 171.827700
3787 1 2.0000 11.373250 12.194648 174.431150
3788 1 2.0000 9.748500 15.008798 174.431150
3789 2 -2.0000 9.748500 11.256598 173.816736
3790 2 -2.0000 11.373250 14.070748 173.816736
3791 2 -2.0000 11.373250 12.194648 176.420186
3792 2 -2.0000 9.748500 15.008798 176.420186
3793 1 2.0000 9.748500 11.256598 177.034600
3794 1 2.0000 11.373250 14.070748 177.034600
3795 1 2.0000 11.373250 12.194648 179.638050
3796 1 2.0000 9.748500 15.008798 179.638050
3797 2 -2.0000 9.748500 11.256598 179.023636
3798 2 -2.0000 11.373250 14.070748 179.023636
3799 2 -2.0000 11.373250 12.194648 181.627086
3800 2 -2.0000 9.748500 15.008798 181.627086
3801 1 2.0000 9.748500 11.256598 182.241500
3802 1 2.0000 11.373250 14.070748 182.241500
3803 1 2.0000 11.373250 12.194648 184.844950
3804 1 2.0000 9.748500 15.008798 184.844950
3805 2 -2.0000 9.748500 11.256598 184.230536
3806 2 -2.0000 11.373250 14.070748 184.230536
3807 2 -2.0000 11.373250 12.194648 186.833986
3808 2 -2.0000 9.748500 15.008798 186.833986
3809 1 2.0000 9.748500 11.256598 187.448400
3810 1 2.0000 11.373250 14.070748 187.448400
3811 1 2.0000 11.373250 12.194648 190.051850
3812 1 2.0000 9.748500 15.008798 190.051850
3813 2 -2.0000 9.748500 11.256598 189.437436
3814 2 -2.0000 11.373250 14.070748 189.437436
3815 2 -2.0000 11.373250 12.194648 192.040886
3816 2 -2.0000 9.748500 15.008798 192.040886
3817 1 2.0000 9.748500 11.256598 192.655300
3818 1 2.0000 11.373250 14.070748 192.655300
3819 1 2.0000 11.373250 12.194648 195.258750
3820 1 2.0000 9.748500 15.008798 195.258750
3821 2 -2.0000 9.748500 11.256598 194.644336
3822 2 -2.0000 11.373250 14.070748 194.644336
3823 2 -2.0000 11.373250 12.194648 197.247786
3824 2 -2.0000 9.748500 15.008798 197.247786
3825 1 2.0000 9.748500 11.256598 197.862200
3826 1 2.0000 11.373250 14.070748 197.862200
3827 1 2.0000 11.373250 12.194648 200.465650
3828 1 2.0000 9.748500 15.008798 200.465650
3829 2 -2.0000 9.748500 11.256598 199.851236
3830 2 -2.0000 11.373250 14.070748 199.851236
3831 2 -2.0000 11.373250 12.194648 202.454686
3832 2 -2.0000 9.748500 15.008798 202.454686
3833 1 2.0000 9.748500 11.256598 203.069100
3834 1 2.0000 11.373250 14.070748 203.069100
3835 1 2.0000 11.373250 12.194648 205.672550
3836 1 2.0000 9.748500 15.008798 205.672550
3837 2 -2.0000 9.748500 11.256598 205.058136
3838 2 -2.0000 11.373250 14.070748 205.058136
3839 2 -2.0000 11.373250 12.194648 207.661586
3840 2 -2.0000 9.748500 15.008798 207.661586
